DATE,TIME,Temp_deg_C,pH_units,Depth_m,SpCond_uS/cm,HDO_mg/l,HDO_%Sat,Chl_ug/l,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV,Timestamp,TIME_BIN,lat,lon,ele
04/30/19,12:31:45,7.12,8.21,9.17,49630.0,9.38,95.2,2.08,-56.5,8.98,32.03,31760,-0.3,2019-04-30 12:31:45,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:31:50,6.48,8.21,15.64,49790.0,9.65,96.5,1.29,-56.3,8.83,32.08,31870,-0.3,2019-04-30 12:31:50,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:31:55,5.00,8.18,22.47,50280.0,10.03,97.0,1.24,-54.2,8.94,32.25,32180,-0.3,2019-04-30 12:31:55,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:32:00,4.94,8.16,26.11,50330.0,10.04,97.0,2.79,-53.3,8.93,32.28,32210,-0.2,2019-04-30 12:32:00,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:05,4.94,8.16,26.17,50320.0,10.06,97.2,1.01,-53.3,8.69,32.27,32200,-0.3,2019-04-30 12:32:05,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:10,4.94,8.16,23.48,50310.0,10.09,97.5,1.19,-53.2,8.81,32.26,32200,-0.3,2019-04-30 12:32:10,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:15,5.27,8.16,18.50,50120.0,10.06,97.9,1.10,-53.5,8.84,32.17,32070,-0.3,2019-04-30 12:32:15,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:20,6.46,8.19,14.04,49800.0,9.86,98.6,1.13,-55.3,8.68,32.08,31870,-0.3,2019-04-30 12:32:20,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:25,6.99,8.21,9.35,49470.0,9.88,99.9,1.80,-56.3,8.76,31.91,31660,-0.2,2019-04-30 12:32:25,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:30,7.23,8.21,4.83,49480.0,9.90,100.7,1.98,-56.8,8.81,31.94,31670,-0.2,2019-04-30 12:32:30,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:35,7.43,8.22,0.35,49390.0,10.02,102.3,1.12,-57.2,8.78,31.89,31610,-0.3,2019-04-30 12:32:35,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:40,7.53,8.22,0.14,49420.0,10.14,103.8,0.55,-57.3,8.88,31.92,31630,-0.3,2019-04-30 12:32:40,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:54:10,7.38,8.21,0.53,49260.0,9.48,96.6,0.68,-56.8,8.98,31.79,31520,-0.2,2019-04-30 12:54:10,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:15,6.97,8.23,6.24,49400.0,9.67,97.7,1.82,-57.4,8.81,31.86,31620,-0.2,2019-04-30 12:54:15,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:20,6.86,8.21,12.92,49420.0,9.77,98.5,1.44,-56.7,8.89,31.86,31630,-0.2,2019-04-30 12:54:20,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:25,5.33,8.19,19.15,50180.0,10.17,99.1,1.03,-55.3,8.96,32.22,32110,-0.2,2019-04-30 12:54:25,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:30,4.97,8.17,25.77,50240.0,10.23,98.8,1.21,-53.6,8.89,32.21,32150,-0.2,2019-04-30 12:54:30,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:35,4.96,8.16,26.49,50160.0,10.23,98.7,1.20,-53.4,8.89,32.16,32100,-0.2,2019-04-30 12:54:35,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:40,4.97,8.16,26.43,50170.0,10.22,98.7,1.19,-53.4,8.74,32.17,32110,-0.2,2019-04-30 12:54:40,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:45,4.99,8.16,22.01,50180.0,10.25,99.1,1.06,-53.4,8.71,32.18,32120,-0.2,2019-04-30 12:54:45,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:50,5.46,8.17,17.36,49920.0,10.15,99.1,1.06,-53.9,8.69,32.05,31950,-0.2,2019-04-30 12:54:50,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:55,6.88,8.20,12.01,49470.0,9.87,99.5,1.33,-55.9,8.74,31.89,31660,-0.2,2019-04-30 12:54:55,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:55:00,6.99,8.22,6.60,49350.0,9.96,100.6,1.74,-56.9,8.84,31.82,31580,-0.2,2019-04-30 12:55:00,2019-04-30-12-55,42.186751328408718,-70.471334466710687,12.15
04/30/19,12:55:05,7.08,8.23,1.04,49200.0,10.01,101.3,1.21,-57.9,8.83,31.72,31480,-0.2,2019-04-30 12:55:05,2019-04-30-12-55,42.186751328408718,-70.471334466710687,12.15
04/30/19,13:20:00,6.84,8.23,5.09,49390.0,9.60,96.7,2.18,-57.8,8.88,31.83,31610,-0.2,2019-04-30 13:20:00,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:05,6.12,8.22,12.85,49300.0,9.93,98.2,1.33,-57.0,8.88,31.69,31550,-0.3,2019-04-30 13:20:05,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:10,4.94,8.18,20.06,50160.0,10.19,98.3,1.55,-54.5,8.93,32.16,32100,-0.3,2019-04-30 13:20:10,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:15,4.91,8.17,25.05,50170.0,10.19,98.3,1.31,-53.9,8.69,32.16,32110,-0.2,2019-04-30 13:20:15,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:20,4.92,8.17,24.97,50190.0,10.21,98.5,3.88,-53.9,8.96,32.17,32120,-0.3,2019-04-30 13:20:20,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:25,4.92,8.17,22.47,50230.0,10.23,98.7,1.38,-53.9,8.88,32.21,32150,-0.3,2019-04-30 13:20:25,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:30,4.97,8.17,17.80,50190.0,10.23,98.8,1.52,-54.0,8.84,32.18,32120,-0.3,2019-04-30 13:20:30,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:35,5.94,8.18,12.88,49980.0,10.05,99.4,0.94,-54.8,8.96,32.16,31990,-0.3,2019-04-30 13:20:35,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:40,6.77,8.22,8.07,49420.0,9.96,100.1,2.83,-56.9,8.96,31.85,31630,-0.3,2019-04-30 13:20:40,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:45,6.84,8.24,3.13,49380.0,10.02,100.9,2.38,-58.2,8.74,31.82,31600,-0.2,2019-04-30 13:20:45,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:50,7.31,8.25,0.24,49290.0,10.08,102.5,0.71,-58.6,8.88,31.81,31540,-0.3,2019-04-30 13:20:50,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:49:30,6.50,8.25,5.08,49270.0,9.81,98.0,5.30,-58.7,8.91,31.72,31530,-0.2,2019-04-30 13:49:30,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:35,6.36,8.25,11.99,49510.0,9.96,99.2,8.36,-58.7,8.81,31.87,31690,-0.2,2019-04-30 13:49:35,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:40,4.77,8.20,18.88,50180.0,10.33,99.3,2.25,-55.6,8.71,32.15,32110,-0.2,2019-04-30 13:49:40,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:45,4.29,8.14,24.26,50560.0,10.41,99.0,2.08,-52.1,8.69,32.35,32360,-0.2,2019-04-30 13:49:45,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:50,4.28,8.13,29.61,50560.0,10.37,98.6,2.02,-51.3,8.76,32.34,32360,-0.2,2019-04-30 13:49:50,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:55,4.29,8.12,30.34,50520.0,10.35,98.4,1.94,-51.1,8.71,32.32,32330,-0.2,2019-04-30 13:49:55,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:50:00,4.29,8.13,30.23,50480.0,10.33,98.2,1.43,-51.2,8.79,32.29,32300,-0.2,2019-04-30 13:50:00,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:05,4.29,8.13,26.53,50630.0,10.31,98.1,3.21,-51.2,8.89,32.40,32400,-0.2,2019-04-30 13:50:05,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:10,4.31,8.13,21.66,50530.0,10.30,98.0,4.89,-51.3,8.84,32.33,32340,-0.2,2019-04-30 13:50:10,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:15,4.89,8.16,16.54,50250.0,10.15,97.9,2.30,-53.0,8.89,32.21,32160,-0.2,2019-04-30 13:50:15,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:20,6.29,8.20,11.35,49610.0,9.87,98.2,4.06,-55.8,8.76,31.93,31750,-0.2,2019-04-30 13:50:20,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:25,6.48,8.25,6.75,49370.0,9.86,98.4,6.30,-58.6,8.86,31.78,31600,-0.2,2019-04-30 13:50:25,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:30,6.58,8.27,1.86,49410.0,10.43,104.4,5.58,-59.5,8.86,31.82,31620,-0.2,2019-04-30 13:50:30,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,14:11:10,6.25,8.26,4.71,49530.0,9.93,98.7,4.96,-58.9,8.74,31.87,31700,-0.3,2019-04-30 14:11:10,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:15,5.86,8.26,10.67,49720.0,10.10,99.5,8.05,-58.8,8.81,31.96,31820,-0.2,2019-04-30 14:11:15,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:20,5.02,8.22,17.22,50170.0,10.32,99.8,7.55,-56.5,8.81,32.17,32100,-0.2,2019-04-30 14:11:20,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:25,4.48,8.17,23.46,50430.0,10.51,100.4,2.89,-53.4,8.86,32.28,32270,-0.2,2019-04-30 14:11:25,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:30,4.44,8.15,28.04,50450.0,10.46,99.8,3.64,-52.3,8.88,32.29,32290,-0.2,2019-04-30 14:11:30,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:35,4.44,8.14,27.65,50450.0,10.44,99.6,3.53,-52.2,8.69,32.29,32280,-0.2,2019-04-30 14:11:35,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:40,4.45,8.14,27.40,50440.0,10.42,99.4,3.50,-52.2,8.61,32.29,32280,-0.2,2019-04-30 14:11:40,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:45,4.46,8.14,23.19,50440.0,10.41,99.4,3.75,-52.2,8.74,32.29,32280,-0.3,2019-04-30 14:11:45,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:50,4.65,8.15,18.16,50300.0,10.36,99.3,5.53,-52.7,8.89,32.22,32190,-0.3,2019-04-30 14:11:50,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:11:55,5.47,8.19,12.69,49800.0,10.17,99.3,9.57,-55.2,8.81,31.97,31870,-0.2,2019-04-30 14:11:55,2019-04-30-14-11,42.175082378089428,-70.304020447656512,7.35
04/30/19,14:12:00,6.05,8.24,8.27,49550.0,10.09,99.8,15.11,-57.9,8.83,31.86,31710,-0.2,2019-04-30 14:12:00,2019-04-30-14-12,42.17521196231246,-70.300536844879389,8.789999999999999
04/30/19,14:12:05,6.22,8.27,3.39,49430.0,10.13,100.5,9.33,-59.4,8.81,31.79,31630,-0.2,2019-04-30 14:12:05,2019-04-30-14-12,42.17521196231246,-70.300536844879389,8.789999999999999
04/30/19,14:12:10,6.99,8.26,0.16,49350.0,10.66,107.7,0.74,-59.2,8.79,31.82,31580,-0.2,2019-04-30 14:12:10,2019-04-30-14-12,42.17521196231246,-70.300536844879389,8.789999999999999
04/30/19,14:36:50,6.92,8.23,0.67,49260.0,9.89,99.8,2.99,-57.9,8.93,31.75,31530,-0.2,2019-04-30 14:36:50,2019-04-30-14-36,42.177647408097982,-70.263969032093883,6.87
04/30/19,14:36:55,6.93,8.24,0.75,49300.0,9.92,100.0,1.84,-58.2,8.88,31.78,31550,-0.2,2019-04-30 14:36:55,2019-04-30-14-36,42.177647408097982,-70.263969032093883,6.87
04/30/19,14:37:00,6.25,8.25,6.85,49430.0,10.35,102.8,3.30,-58.4,8.79,31.80,31630,-0.2,2019-04-30 14:37:00,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:05,5.70,8.24,13.79,49840.0,10.66,104.6,4.82,-58.0,8.91,32.02,31890,-0.2,2019-04-30 14:37:05,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:10,4.32,8.16,20.58,50470.0,10.84,103.2,2.15,-53.2,8.66,32.29,32300,-0.2,2019-04-30 14:37:10,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:15,4.21,8.12,27.59,50610.0,10.72,101.7,1.30,-51.1,8.68,32.37,32390,-0.2,2019-04-30 14:37:15,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:20,4.20,8.12,33.77,50630.0,10.59,100.6,1.64,-50.7,8.84,32.38,32400,-0.2,2019-04-30 14:37:20,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:25,4.20,8.12,33.51,50650.0,10.55,100.1,2.63,-50.6,8.84,32.40,32410,-0.2,2019-04-30 14:37:25,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:30,4.20,8.12,33.01,50640.0,10.48,99.5,1.17,-50.7,8.74,32.39,32410,-0.2,2019-04-30 14:37:30,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:35,4.20,8.12,29.08,50600.0,10.44,99.2,2.09,-50.7,8.66,32.36,32380,-0.2,2019-04-30 14:37:35,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:40,4.22,8.12,24.26,50610.0,10.38,98.6,1.70,-50.8,8.64,32.38,32390,-0.2,2019-04-30 14:37:40,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:45,4.30,8.13,19.73,50600.0,10.26,97.7,1.93,-51.3,8.79,32.38,32380,-0.2,2019-04-30 14:37:45,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:50,4.82,8.16,15.65,50240.0,10.09,97.2,8.12,-53.4,8.73,32.20,32150,-0.2,2019-04-30 14:37:50,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:37:55,5.88,8.22,11.83,49730.0,9.88,97.4,3.45,-56.7,8.79,31.97,31820,-0.2,2019-04-30 14:37:55,2019-04-30-14-37,42.177734915167093,-70.261420346796513,6.87
04/30/19,14:38:00,6.16,8.25,7.88,49550.0,9.90,98.2,8.82,-58.3,8.74,31.87,31710,-0.2,2019-04-30 14:38:00,2019-04-30-14-38,42.177886879071593,-70.258746352046728,8.789999999999999
04/30/19,14:38:05,6.33,8.26,3.71,49480.0,10.00,99.5,4.35,-58.9,8.89,31.84,31670,-0.2,2019-04-30 14:38:05,2019-04-30-14-38,42.177886879071593,-70.258746352046728,8.789999999999999
04/30/19,14:38:10,6.91,8.26,0.25,49310.0,9.95,100.3,1.78,-59.2,8.84,31.78,31550,-0.2,2019-04-30 14:38:10,2019-04-30-14-38,42.177886879071593,-70.258746352046728,8.789999999999999
04/30/19,14:58:30,7.02,8.21,0.49,49330.0,9.58,96.9,0.51,-56.7,8.83,31.81,31570,-0.2,2019-04-30 14:58:30,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:58:35,7.00,8.22,0.59,49350.0,9.75,98.5,1.06,-57.2,8.88,31.82,31580,-0.2,2019-04-30 14:58:35,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:58:40,6.75,8.23,3.45,49420.0,9.85,99.0,0.77,-57.5,8.83,31.85,31630,-0.2,2019-04-30 14:58:40,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:58:45,6.40,8.23,8.73,49550.0,10.01,99.8,1.47,-57.7,8.83,31.90,31710,-0.2,2019-04-30 14:58:45,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:58:50,5.76,8.24,13.77,49700.0,10.37,101.9,2.51,-57.6,8.73,31.94,31810,-0.2,2019-04-30 14:58:50,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:58:55,4.75,8.19,19.44,50250.0,10.59,101.8,5.14,-55.0,8.81,32.19,32160,-0.3,2019-04-30 14:58:55,2019-04-30-14-58,42.181001845747232,-70.207174345850945,9.27
04/30/19,14:59:00,4.55,8.17,24.77,50390.0,10.58,101.2,7.24,-53.4,8.69,32.26,32250,-0.2,2019-04-30 14:59:00,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:05,4.39,8.15,29.68,50470.0,10.56,100.6,3.55,-52.4,8.83,32.30,32300,-0.2,2019-04-30 14:59:05,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:10,4.38,8.14,31.00,50450.0,10.54,100.4,4.20,-52.1,8.71,32.28,32290,-0.3,2019-04-30 14:59:10,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:15,4.39,8.14,30.85,50500.0,10.50,100.1,3.56,-52.2,8.68,32.32,32320,-0.2,2019-04-30 14:59:15,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:20,4.39,8.14,30.26,50490.0,10.44,99.5,7.17,-52.2,8.71,32.31,32310,-0.2,2019-04-30 14:59:20,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:25,4.42,8.14,26.09,50400.0,10.40,99.2,4.37,-52.2,8.74,32.25,32250,-0.2,2019-04-30 14:59:25,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:30,4.59,8.16,21.65,50340.0,10.33,98.9,5.05,-53.0,8.59,32.24,32220,-0.2,2019-04-30 14:59:30,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:35,4.82,8.17,16.88,50190.0,10.28,98.9,5.32,-53.9,8.81,32.16,32120,-0.2,2019-04-30 14:59:35,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:40,5.73,8.21,11.97,49740.0,10.08,99.1,3.17,-55.8,8.69,31.96,31830,-0.2,2019-04-30 14:59:40,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:45,6.38,8.24,6.74,49530.0,10.02,99.8,1.64,-58.1,8.64,31.88,31700,-0.3,2019-04-30 14:59:45,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:50,6.67,8.25,2.17,49440.0,10.55,105.8,1.10,-58.4,8.64,31.85,31640,-0.2,2019-04-30 14:59:50,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,14:59:55,6.95,8.24,0.25,49320.0,10.57,106.7,0.46,-58.5,8.79,31.79,31560,-0.2,2019-04-30 14:59:55,2019-04-30-14-59,42.181081222370267,-70.207066219300032,8.310000000000001
04/30/19,15:21:10,6.70,8.23,0.68,49470.0,10.04,100.8,0.91,-57.8,8.89,31.88,31660,-0.2,2019-04-30 15:21:10,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:15,6.40,8.24,4.88,49500.0,10.18,101.5,1.43,-58.2,8.74,31.87,31680,-0.2,2019-04-30 15:21:15,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:20,5.66,8.24,10.58,49910.0,10.41,102.1,1.68,-58.1,8.66,32.07,31940,-0.2,2019-04-30 15:21:20,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:25,4.65,8.21,15.47,50340.0,10.56,101.2,5.27,-55.8,8.83,32.24,32210,-0.2,2019-04-30 15:21:25,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:30,4.39,8.16,22.02,50490.0,10.53,100.4,3.22,-53.4,8.89,32.32,32310,-0.3,2019-04-30 15:21:30,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:35,4.34,8.15,27.91,50490.0,10.52,100.1,3.24,-52.7,8.64,32.30,32310,-0.2,2019-04-30 15:21:35,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:40,4.34,8.15,29.16,50530.0,10.47,99.7,9.31,-52.5,8.83,32.33,32340,-0.2,2019-04-30 15:21:40,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:45,4.33,8.15,29.15,50540.0,10.45,99.5,3.18,-52.4,8.76,32.34,32340,-0.2,2019-04-30 15:21:45,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:50,4.35,8.15,25.98,50550.0,10.42,99.3,2.62,-52.5,8.63,32.35,32350,-0.2,2019-04-30 15:21:50,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:21:55,4.39,8.15,21.16,50510.0,10.35,98.7,4.64,-52.7,8.53,32.33,32320,-0.2,2019-04-30 15:21:55,2019-04-30-15-21,42.184540433809161,-70.166580872610211,5.42
04/30/19,15:22:00,4.51,8.16,16.98,50380.0,10.31,98.5,4.81,-53.0,8.64,32.25,32240,-0.2,2019-04-30 15:22:00,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
04/30/19,15:22:05,4.85,8.18,13.51,50070.0,10.22,98.3,4.64,-54.3,8.53,32.08,32040,-0.2,2019-04-30 15:22:05,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
04/30/19,15:22:10,5.66,8.22,9.90,49710.0,10.07,98.7,2.34,-56.5,8.69,31.93,31820,-0.3,2019-04-30 15:22:10,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
04/30/19,15:22:15,6.26,8.24,5.97,49550.0,9.97,99.1,1.54,-58.2,8.83,31.89,31710,-0.2,2019-04-30 15:22:15,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
04/30/19,15:22:20,6.63,8.25,2.37,49510.0,10.45,104.7,1.17,-58.7,8.63,31.89,31680,-0.2,2019-04-30 15:22:20,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
04/30/19,15:22:25,6.69,8.25,0.15,49230.0,10.59,106.1,0.92,-58.8,8.86,31.70,31500,-0.2,2019-04-30 15:22:25,2019-04-30-15-22,42.184695666655898,-70.16291119158268,6.39
